[16:54:52] [main/INFO]: ModLauncher running: args [--username, UGOTMAIL, --version, forge-43.2.8, --gameDir, C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5, --assetsDir, C:\Users\athac\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4c118650628447d4ad2277ffc5ee64e3, --accessToken, ????????, --clientId, NzY0Njc5NTItMzU0MS00NWJkLWExZTktOTcwMTIyMGY2OGU5, --xuid, 2533274924334437, --userType, msa, --versionType, release, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[16:54:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.interfaceItemBaseConsumption was corrected from null to its default, 0. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldItemBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerFluidBaseConsumption was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.interfaceFluidBaseConsumption was corrected from null to its default, 0. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.playerSimulatorBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.playerSimulatorBaseConsumptionEnabled was corrected from null to its default, 64. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldBlockBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldBlockBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterEnergyBaseConsumption was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterItemBaseConsumption was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldFluidBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldEnergyBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldItemBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldBlockBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterFluidBaseConsumption was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldEnergyBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldFluidBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldEnergyBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldFluidBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.interfaceEnergyBaseConsumption was corrected from null to its default, 0. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldBlockBaseConsumptionEnabled was corrected from null to its default, 32. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldFluidBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.importerWorldEnergyBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.general.exporterWorldItemBaseConsumptionDisabled was corrected from null to its default, 1. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.fluidRateLimit was corrected from null to its default, 2147483647. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.worldInteractionEvents was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.analytics was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.ejectItemsOnBlockDropOverflow was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.inventoryUnchangedTickTimeout was corrected from null to its default, 10. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.ejectItemsOnInconsistentSimulationMovement was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key core.general.versionChecker was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Configuration file C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\config\spirit.toml is not correct. Correcting
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Spirit Options was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Spirit Options.collectFromSoulless was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Spirit Options.soulPedestalRange was corrected from null to its default, 3. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Spirit Options.crudeSoulCrystalCap was corrected from null to its default, 256. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Spirit Options.initialTierName was corrected from null to its default, spirit.soul_cage.tier_0. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Spirit Options.showChippedTooltipError was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Configuration file C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\config\ars_nouveau-common.toml is not correct. Correcting
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.informLights was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.destructiveDiveBomb was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key general.bookwyrmLimit was corrected from null to its default, 8. 
[16:55:55] [modloading-worker-0/WARN]: Configuration file C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\config\aiimprovements-common.toml is not correct. Correcting
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.general was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.general.allow_remove_calls was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.general.enable_call_bubbling was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_goal was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_goal.remove_look_goal was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_goal.is_allowlist was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_goal.filter_list was corrected from null to its default, []. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_random was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_random.remove_look_random was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_random.is_allowlist was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.remove_look_random.filter_list was corrected from null to its default, []. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.replace_look_controller was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.replace_look_controller.replace_look_controller was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.replace_look_controller.is_allowlist was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.mob.replace_look_controller.filter_list was corrected from null to its default, []. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.fish was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.fish.remove_swim was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.fish.remove_panic was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.fish.remove_avoid_player was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.fish.remove_follow_leader was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.fish.remove_puff was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.squid was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.squid.remove_flee was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.squid.remove_random_move was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow.remove_float was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow.remove_panic was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow.remove_breed was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow.remove_tempt was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow.remove_follow_parent was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.cow.remove_stroll was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken.remove_float was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken.remove_panic was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken.remove_breed was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken.remove_tempt was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken.remove_follow_parent was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.chicken.remove_stroll was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig.remove_float was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig.remove_panic was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig.remove_breed was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig.remove_tempt was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig.remove_follow_parent was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.pig.remove_stroll was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_float was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_panic was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_breed was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_tempt was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_follow_parent was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_stroll was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key entity.sheep.remove_eat_block was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Configuration file C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\config\bwncr-common.toml is not correct. Correcting
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General.silenceWither was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General.silenceTrader was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General.silenceDragon was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General.silenceLightning was corrected from null to its default, true. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General.silenceUs was corrected from null to its default, []. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key General.debugMode was corrected from null to its default, false. 
[16:55:55] [modloading-worker-0/WARN]: Configuration file C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5\config\effortlessbuilding-common.toml is not correct. Correcting
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Reach was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:55:55] [modloading-worker-0/WARN]: Incorrect key Reach.enableReachUpgrades was corrected from null to its default, true. 
